1691402251144@DebuggableApplications: #MyCalc#
1691402251148@DebuggableApplications: #AudioRecorder#
1691402251175@DeveloperOptions: adb: #false# devops: #true#
1691402251182@Ptracer: #started#
1691402251229@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691402253167@SensorListener: #firstcalibrationdone#
1691402253167@SensorListener: #deviceiscorrectlyused#
1691402253249@SensorListener: #calibrationdone#
1691402253283@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691402253285@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691402253449@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402253854@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402254316@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402254492@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402254861@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402255669@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402255872@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402256477@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402257080@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402258301@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402259299@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402259906@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402260107@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402261369@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402261607@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402264345@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402264749@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402265200@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402265366@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402265573@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691402265755@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402266361@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691402268962@AppManagement: #onpause#
