1691399255036@DebuggableApplications: #MyCalc#
1691399255040@DebuggableApplications: #AudioRecorder#
1691399255062@DeveloperOptions: adb: #false# devops: #true#
1691399255083@Ptracer: #started#
1691399255094@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399257062@SensorListener: #firstcalibrationdone#
1691399257062@SensorListener: #deviceiscorrectlyused#
1691399257119@SensorListener: #calibrationdone#
1691399257211@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399257212@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399257321@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399258934@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399259338@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399259740@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399260549@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399260952@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399261226@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399261373@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399261585@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399261586@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399261983@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399263172@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399263371@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399263572@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399264190@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399264582@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399265589@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399267244@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399267459@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399269424@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399270231@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399270632@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399271170@AppManagement: #onpause#
