1691399325586@DebuggableApplications: #MyCalc#
1691399325590@DebuggableApplications: #AudioRecorder#
1691399325617@DeveloperOptions: adb: #false# devops: #true#
1691399325621@Ptracer: #started#
1691399325644@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399327617@SensorListener: #firstcalibrationdone#
1691399327617@SensorListener: #deviceiscorrectlyused#
1691399327644@SensorListener: #calibrationdone#
1691399327677@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399327678@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399327678@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399327840@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399328042@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399328347@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399331294@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399331493@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399332478@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399332691@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399335708@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399336515@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399337563@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399337924@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399341052@AppManagement: #onpause#
