1691408326112@DebuggableApplications: #MyCalc#
1691408326120@DebuggableApplications: #AudioRecorder#
1691408326141@DeveloperOptions: adb: #false# devops: #true#
1691408326144@Ptracer: #started#
1691408326155@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691408328136@SensorListener: #firstcalibrationdone#
1691408328136@SensorListener: #deviceiscorrectlyused#
1691408328236@SensorListener: #calibrationdone#
1691408328291@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691408328292@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691408328439@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408329245@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408329539@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408330656@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408330860@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408331061@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408331869@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408334691@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408334892@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408335094@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408335297@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408336103@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408337925@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691408341767@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408342356@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691408344374@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408345505@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691408345537@AppManagement: #onpause#
