1691401159840@DebuggableApplications: #MyCalc#
1691401159846@DebuggableApplications: #AudioRecorder#
1691401159871@DeveloperOptions: adb: #false# devops: #true#
1691401159875@Ptracer: #started#
1691401159967@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691401161866@SensorListener: #firstcalibrationdone#
1691401161866@SensorListener: #deviceiscorrectlyused#
1691401162016@SensorListener: #calibrationdone#
1691401162056@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691401162059@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691401162248@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401162445@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401165259@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401165474@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401165652@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401165855@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401166050@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401166253@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401168118@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401168706@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401173462@AppManagement: #onpause#
