1691399678591@DebuggableApplications: #MyCalc#
1691399678595@DebuggableApplications: #AudioRecorder#
1691399678623@DeveloperOptions: adb: #false# devops: #true#
1691399678629@Ptracer: #started#
1691399678650@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399680617@SensorListener: #firstcalibrationdone#
1691399680618@SensorListener: #deviceiscorrectlyused#
1691399680771@SensorListener: #calibrationdone#
1691399680831@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399680832@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399680965@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399680966@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399681635@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399681812@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399682180@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399687644@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399688024@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399692262@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399692865@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399693809@AppManagement: #onpause#
