1691742055207@DebuggableApplications: #MyCalc#
1691742055211@DebuggableApplications: #AudioRecorder#
1691742055242@DeveloperOptions: adb: #false# devops: #true#
1691742055243@Ptracer: #started#
1691742055259@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691742057233@SensorListener: #firstcalibrationdone#
1691742057233@SensorListener: #deviceiscorrectlyused#
1691742057360@SensorListener: #calibrationdone#
1691742057406@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691742057406@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691742057640@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691742060888@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691742060891@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691742065044@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691742065200@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691742068847@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691742068847@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691742069056@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691742069285@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691742069647@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691742070638@AppManagement: #onpause#
