1691401717412@DebuggableApplications: #MyCalc#
1691401717419@DebuggableApplications: #AudioRecorder#
1691401717451@DeveloperOptions: adb: #false# devops: #true#
1691401717458@Ptracer: #started#
1691401717492@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691401719445@SensorListener: #firstcalibrationdone#
1691401719445@SensorListener: #deviceiscorrectlyused#
1691401719579@SensorListener: #calibrationdone#
1691401719634@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691401719635@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401719781@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401720184@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401721192@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401721450@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401722406@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401723210@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401724044@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401724234@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401725834@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401726035@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401728052@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401728658@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401729062@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401729465@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401729674@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401730473@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401731279@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401731886@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401733200@AppManagement: #onpause#
