1691405920980@DebuggableApplications: #MyCalc#
1691405920984@DebuggableApplications: #AudioRecorder#
1691405921004@DeveloperOptions: adb: #false# devops: #true#
1691405921010@Ptracer: #started#
1691405921022@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691405922999@SensorListener: #firstcalibrationdone#
1691405922999@SensorListener: #deviceiscorrectlyused#
1691405923060@SensorListener: #calibrationdone#
1691405923089@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691405923089@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691405923264@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405923698@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405923868@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405925278@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405926086@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405926490@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405927530@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405928107@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405929114@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691405929114@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405929515@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405930121@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405930784@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405930938@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405931564@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405934764@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405934963@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405935768@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405936377@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405936577@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405937183@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405937621@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405937877@AppManagement: #onpause#
