1691399193016@DebuggableApplications: #MyCalc#
1691399193019@DebuggableApplications: #AudioRecorder#
1691399193053@DeveloperOptions: adb: #false# devops: #true#
1691399193059@Ptracer: #started#
1691399193078@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399195046@SensorListener: #firstcalibrationdone#
1691399195046@SensorListener: #deviceiscorrectlyused#
1691399195095@SensorListener: #calibrationdone#
1691399195171@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399195176@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399195295@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399195901@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399196103@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399199537@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399199765@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399199953@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399201347@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399201549@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399201749@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399202356@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399202557@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399202794@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399202998@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399203968@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399204573@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399206211@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399206388@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399206591@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399206792@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399206995@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399207196@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399210037@AppManagement: #onpause#
