1691396383685@DebuggableApplications: #MyCalc#
1691396383688@DebuggableApplications: #AudioRecorder#
1691396383711@DeveloperOptions: adb: #false# devops: #true#
1691396383713@Ptracer: #started#
1691396383721@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691396385703@SensorListener: #firstcalibrationdone#
1691396385703@SensorListener: #deviceiscorrectlyused#
1691396385710@SensorListener: #calibrationdone#
1691396385748@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691396385748@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691396385748@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396385911@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396386355@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #0#
1691396386554@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #359#
1691396387524@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #0#
1691396388129@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #359#
1691396389193@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #0#
1691396389540@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #359#
1691396389764@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #0#
1691396390348@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #359#
1691396394612@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #0#
1691396394786@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #359#
1691396395995@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #0#
1691396397005@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #359#
1691396397362@SensorListener: Numbers: Azimuth #358# Pitch #2# Roll #0#
1691396397497@AppManagement: #onpause#
