1691396760333@DebuggableApplications: #MyCalc#
1691396760336@DebuggableApplications: #AudioRecorder#
1691396760354@DeveloperOptions: adb: #false# devops: #true#
1691396760357@Ptracer: #started#
1691396760428@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691396762348@SensorListener: #firstcalibrationdone#
1691396762348@SensorListener: #deviceiscorrectlyused#
1691396762483@SensorListener: #calibrationdone#
1691396762555@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691396762556@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691396762684@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396763289@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396763905@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396764902@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396765309@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396765709@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396765913@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396766113@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396766314@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396767525@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396767948@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396770551@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #359#
1691396770753@SensorListener: Numbers: Azimuth #2# Pitch #3# Roll #359#
1691396772769@SensorListener: Numbers: Azimuth #2# Pitch #3# Roll #0#
1691396773492@SensorListener: Numbers: Azimuth #2# Pitch #3# Roll #359#
1691396777311@AppManagement: #onpause#
