1691739740466@DebuggableApplications: #MyCalc#
1691739740469@DebuggableApplications: #AudioRecorder#
1691739740493@DeveloperOptions: adb: #false# devops: #true#
1691739740499@Ptracer: #started#
1691739740504@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739742488@SensorListener: #firstcalibrationdone#
1691739742488@SensorListener: #deviceiscorrectlyused#
1691739742524@SensorListener: #calibrationdone#
1691739742576@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739742577@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691739742750@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739743202@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739743346@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739744862@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739745013@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739745404@SensorListener: Numbers: Azimuth #358# Pitch #3# Roll #0#
1691739745983@SensorListener: Numbers: Azimuth #358# Pitch #3# Roll #359#
1691739746399@SensorListener: Numbers: Azimuth #358# Pitch #3# Roll #0#
1691739746664@SensorListener: Numbers: Azimuth #358# Pitch #3# Roll #359#
1691739746804@SensorListener: Numbers: Azimuth #358# Pitch #3# Roll #0#
1691739748840@SensorListener: Numbers: Azimuth #358# Pitch #3# Roll #359#
1691739749029@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #0#
1691739749636@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #359#
1691739749878@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #0#
1691739750155@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #359#
1691739750275@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #0#
1691739750859@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #359#
1691739751263@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #0#
1691739751478@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #359#
1691739752064@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #0#
1691739755323@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #359#
1691739755500@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #0#
1691739756514@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #359#
1691739756517@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #0#
1691739756922@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #359#
1691739757169@SensorListener: Numbers: Azimuth #357# Pitch #3# Roll #0#
1691739757596@AppManagement: #onpause#
