1691739721809@DebuggableApplications: #MyCalc#
1691739721815@DebuggableApplications: #AudioRecorder#
1691739721848@DeveloperOptions: adb: #false# devops: #true#
1691739721855@Ptracer: #started#
1691739721870@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739723847@SensorListener: #firstcalibrationdone#
1691739723847@SensorListener: #deviceiscorrectlyused#
1691739723891@SensorListener: #calibrationdone#
1691739723992@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739723993@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691739723996@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739724272@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691739724396@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739724510@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739724692@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739725188@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739725482@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739725484@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739727383@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739728360@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739729721@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739729722@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739729924@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739730426@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #3#
1691739730661@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #2#
1691739730831@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #1#
1691739731053@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691739731055@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739733447@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739733449@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739733679@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739733921@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739734116@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739734271@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739734890@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739735061@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739736409@AppManagement: #onpause#
