1691396051260@DebuggableApplications: #MyCalc#
1691396051262@DebuggableApplications: #AudioRecorder#
1691396051281@DeveloperOptions: adb: #false# devops: #true#
1691396051293@Ptracer: #started#
1691396051297@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691396053276@SensorListener: #firstcalibrationdone#
1691396053276@SensorListener: #deviceiscorrectlyused#
1691396053386@SensorListener: #calibrationdone#
1691396053410@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691396053417@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691396053588@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396053823@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396054011@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396054395@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396055000@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396055605@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396056210@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396056817@SensorListener: Numbers: Azimuth #2# Pitch #2# Roll #359#
1691396057285@SensorListener: Numbers: Azimuth #2# Pitch #2# Roll #0#
1691396057422@SensorListener: Numbers: Azimuth #2# Pitch #2# Roll #359#
1691396057626@SensorListener: Numbers: Azimuth #2# Pitch #2# Roll #0#
1691396067366@SensorListener: Numbers: Azimuth #2# Pitch #3# Roll #0#
1691396067400@AppManagement: #onpause#
