1691407062028@DebuggableApplications: #MyCalc#
1691407062034@DebuggableApplications: #AudioRecorder#
1691407062066@DeveloperOptions: adb: #false# devops: #true#
1691407062075@Ptracer: #started#
1691407062091@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691407064055@SensorListener: #firstcalibrationdone#
1691407064056@SensorListener: #deviceiscorrectlyused#
1691407064143@SensorListener: #calibrationdone#
1691407064179@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691407064180@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691407064344@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407065968@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407066966@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407067169@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407067571@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407069992@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407070799@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407071408@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407071613@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407072817@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407073219@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407073422@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407073622@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407073825@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407074027@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407074028@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407074228@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407074429@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407074914@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407075295@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407078689@AppManagement: #onpause#
