1691407042302@DebuggableApplications: #MyCalc#
1691407042307@DebuggableApplications: #AudioRecorder#
1691407042335@DeveloperOptions: adb: #false# devops: #true#
1691407042340@Ptracer: #started#
1691407042371@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691407044330@SensorListener: #firstcalibrationdone#
1691407044330@SensorListener: #deviceiscorrectlyused#
1691407044464@SensorListener: #calibrationdone#
1691407044526@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691407044527@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691407044664@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407048957@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407049719@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407053339@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407053542@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407055178@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407055557@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407056364@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407056565@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407056768@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407056968@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407057372@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407057995@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691407058486@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691407058622@AppManagement: #onpause#
