1691401500745@DebuggableApplications: #MyCalc#
1691401500752@DebuggableApplications: #AudioRecorder#
1691401500774@DeveloperOptions: adb: #false# devops: #true#
1691401500781@Ptracer: #started#
1691401500789@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691401502773@SensorListener: #firstcalibrationdone#
1691401502773@SensorListener: #deviceiscorrectlyused#
1691401502916@SensorListener: #calibrationdone#
1691401502978@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691401502989@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401503119@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401503741@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401503981@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401504164@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691401505943@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401506145@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691401507190@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401507409@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691401511389@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691401514820@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401515019@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691401515223@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691401515624@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691401516836@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691401517066@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691401517289@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691401517312@AppManagement: #onpause#
