1691397067524@DebuggableApplications: #MyCalc#
1691397067530@DebuggableApplications: #AudioRecorder#
1691397067552@DeveloperOptions: adb: #false# devops: #true#
1691397067556@Ptracer: #started#
1691397067579@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691397069545@SensorListener: #firstcalibrationdone#
1691397069545@SensorListener: #deviceiscorrectlyused#
1691397069696@SensorListener: #calibrationdone#
1691397069733@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691397069735@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691397069898@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691397069899@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691397070143@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691397070704@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691397071713@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691397072319@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691397072721@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691397074337@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691397075747@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691397076150@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691397076352@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691397076958@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691397077160@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691397077849@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691397078571@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691397080791@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691397081012@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691397084931@AppManagement: #onpause#
