1691408234709@DebuggableApplications: #MyCalc#
1691408234713@DebuggableApplications: #AudioRecorder#
1691408234737@DeveloperOptions: adb: #false# devops: #true#
1691408234746@Ptracer: #started#
1691408234753@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691408236732@SensorListener: #firstcalibrationdone#
1691408236732@SensorListener: #deviceiscorrectlyused#
1691408236857@SensorListener: #calibrationdone#
1691408236888@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691408236888@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691408236888@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408237060@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408237864@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408238327@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408239279@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408239882@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408240287@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408240488@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408240890@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408241093@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408242706@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408242909@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408245812@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408246139@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408248154@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691408248354@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408248758@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691408248960@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408249768@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408249772@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691408253532@AppManagement: #onpause#
