1691399697760@DebuggableApplications: #MyCalc#
1691399697764@DebuggableApplications: #AudioRecorder#
1691399697786@DeveloperOptions: adb: #false# devops: #true#
1691399697794@Ptracer: #started#
1691399697809@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399699782@SensorListener: #firstcalibrationdone#
1691399699782@SensorListener: #deviceiscorrectlyused#
1691399699960@SensorListener: #calibrationdone#
1691399700034@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399700034@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399700036@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399700599@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399701572@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399701972@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399702780@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399702982@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399703183@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399703804@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399703991@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399704192@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399704393@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399704595@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399704796@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399705015@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399705404@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399705603@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399706007@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399706868@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399707063@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399707822@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399709235@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399709437@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399712664@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399713069@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399713770@AppManagement: #onpause#
