1691402206705@DebuggableApplications: #MyCalc#
1691402206708@DebuggableApplications: #AudioRecorder#
1691402206740@DeveloperOptions: adb: #false# devops: #true#
1691402206742@Ptracer: #started#
1691402206760@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691402208733@SensorListener: #firstcalibrationdone#
1691402208733@SensorListener: #deviceiscorrectlyused#
1691402208856@SensorListener: #calibrationdone#
1691402208927@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691402208927@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691402209053@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402209055@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402212082@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402212282@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402213133@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402213289@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402216940@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402217149@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402220376@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402220552@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402221966@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402222167@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402224218@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402224393@SensorListener: Numbers: Azimuth #358# Pitch #3# Roll #0#
1691402224792@SensorListener: Numbers: Azimuth #358# Pitch #3# Roll #359#
1691402225251@AppManagement: #onpause#
