1691741108566@DebuggableApplications: #MyCalc#
1691741108569@DebuggableApplications: #AudioRecorder#
1691741108587@DeveloperOptions: adb: #false# devops: #true#
1691741108593@Ptracer: #started#
1691741108605@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691741110580@SensorListener: #firstcalibrationdone#
1691741110581@SensorListener: #deviceiscorrectlyused#
1691741110674@SensorListener: #calibrationdone#
1691741110745@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691741110760@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691741110970@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741111141@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741111477@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741111758@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741111912@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741112493@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741112728@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691741112930@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741113282@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741113605@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741113671@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691741113881@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741114267@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741114676@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741114909@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741115106@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741115292@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741115484@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741116892@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741118203@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741118909@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741120537@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741120736@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741120934@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741121365@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741122986@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741123394@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741123586@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741124191@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741125482@AppManagement: #onpause#
