1691405796119@DebuggableApplications: #MyCalc#
1691405796127@DebuggableApplications: #AudioRecorder#
1691405796155@DeveloperOptions: adb: #false# devops: #true#
1691405796157@Ptracer: #started#
1691405796173@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691405798150@SensorListener: #firstcalibrationdone#
1691405798150@SensorListener: #deviceiscorrectlyused#
1691405798207@SensorListener: #calibrationdone#
1691405798242@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691405798243@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691405798408@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405799421@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405800636@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405801233@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405802040@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405802241@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405802645@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405802939@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405803293@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405803458@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405803854@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405804056@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405804259@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405804461@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405804864@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405805065@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405805882@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405806098@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405806684@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405806880@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405808291@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691405808293@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405808695@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405808898@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405809187@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405811320@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405811520@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405811521@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405811723@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405812774@AppManagement: #onpause#
