1691739570937@DebuggableApplications: #MyCalc#
1691739570940@DebuggableApplications: #AudioRecorder#
1691739570958@DeveloperOptions: adb: #false# devops: #true#
1691739570961@Ptracer: #started#
1691739570965@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739572952@SensorListener: #firstcalibrationdone#
1691739572952@SensorListener: #deviceiscorrectlyused#
1691739573078@SensorListener: #calibrationdone#
1691739573193@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739573193@SensorListener: Numbers: Azimuth #0# Pitch #-24# Roll #0#
1691739573237@SensorListener: Numbers: Azimuth #358# Pitch #-24# Roll #358#
1691739573486@SensorListener: Numbers: Azimuth #358# Pitch #-23# Roll #358#
1691739573488@SensorListener: Numbers: Azimuth #358# Pitch #-23# Roll #357#
1691739573716@SensorListener: Numbers: Azimuth #359# Pitch #-22# Roll #359#
1691739573886@SensorListener: Numbers: Azimuth #358# Pitch #-23# Roll #358#
1691739574281@SensorListener: Numbers: Azimuth #358# Pitch #-23# Roll #359#
1691739574287@SensorListener: Numbers: Azimuth #359# Pitch #-25# Roll #359#
1691739574601@SensorListener: Numbers: Azimuth #0# Pitch #-25# Roll #359#
1691739574637@SensorListener: Numbers: Azimuth #359# Pitch #-24# Roll #359#
1691739574872@SensorListener: Numbers: Azimuth #359# Pitch #-22# Roll #358#
1691739575048@SensorListener: Numbers: Azimuth #359# Pitch #-23# Roll #359#
1691739575050@SensorListener: Numbers: Azimuth #359# Pitch #-25# Roll #0#
1691739575254@SensorListener: Numbers: Azimuth #0# Pitch #-26# Roll #359#
1691739575435@SensorListener: Numbers: Azimuth #0# Pitch #-23# Roll #358#
1691739575700@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #356#
1691739575872@SensorListener: Numbers: Azimuth #358# Pitch #-20# Roll #357#
1691739575874@SensorListener: Numbers: Azimuth #358# Pitch #-18# Roll #355#
1691739576107@SensorListener: Numbers: Azimuth #357# Pitch #-19# Roll #355#
1691739576238@SensorListener: Numbers: Azimuth #357# Pitch #-18# Roll #356#
1691739576443@SensorListener: Numbers: Azimuth #358# Pitch #-20# Roll #358#
1691739576721@SensorListener: Numbers: Azimuth #358# Pitch #-21# Roll #357#
1691739576730@SensorListener: Numbers: Azimuth #359# Pitch #-22# Roll #358#
1691739576878@SensorListener: Numbers: Azimuth #359# Pitch #-21# Roll #359#
1691739577077@SensorListener: Numbers: Azimuth #359# Pitch #-23# Roll #359#
1691739577478@SensorListener: Numbers: Azimuth #359# Pitch #-22# Roll #359#
1691739577480@SensorListener: Numbers: Azimuth #359# Pitch #-21# Roll #359#
1691739577662@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #0#
1691739577932@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #3#
1691739578079@SensorListener: Numbers: Azimuth #358# Pitch #-23# Roll #1#
1691739578275@SensorListener: Numbers: Azimuth #0# Pitch #-22# Roll #0#
1691739578480@SensorListener: Numbers: Azimuth #0# Pitch #-23# Roll #0#
1691739578749@SensorListener: Numbers: Azimuth #1# Pitch #-23# Roll #1#
