1691406979822@DebuggableApplications: #MyCalc#
1691406979827@DebuggableApplications: #AudioRecorder#
1691406979853@DeveloperOptions: adb: #false# devops: #true#
1691406979858@Ptracer: #started#
1691406979877@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691406981848@SensorListener: #firstcalibrationdone#
1691406981848@SensorListener: #deviceiscorrectlyused#
1691406981955@SensorListener: #calibrationdone#
1691406981968@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691406981968@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406982157@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406982359@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406982361@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406982560@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406982880@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406983017@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406983167@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691406984175@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406984375@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691406984980@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406985183@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406985385@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406986410@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406986411@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406986594@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406986998@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406987200@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691406987402@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406987805@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406988410@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406988814@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406989641@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691406989822@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406990228@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406991031@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406991234@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406991435@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691406992645@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406993069@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691406993452@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691406996415@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
