1691741541814@DebuggableApplications: #MyCalc#
1691741541816@DebuggableApplications: #AudioRecorder#
1691741541835@DeveloperOptions: adb: #false# devops: #true#
1691741541843@Ptracer: #started#
1691741541857@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691741543830@SensorListener: #firstcalibrationdone#
1691741543830@SensorListener: #deviceiscorrectlyused#
1691741544014@SensorListener: #calibrationdone#
1691741544100@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691741544102@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691741544325@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741544326@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741544411@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741544625@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741545010@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741545012@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741545443@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741547307@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741547750@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741547847@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741548124@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741548248@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741549245@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741549494@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741550252@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741550672@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741550903@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741551282@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741551490@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741552105@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741552282@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741552486@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741553212@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741553498@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741553909@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741554726@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741554912@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741555097@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741555352@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741555932@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741556112@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741556320@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741556735@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741557326@AppManagement: #onpause#
