1691739635054@DebuggableApplications: #MyCalc#
1691739635057@DebuggableApplications: #AudioRecorder#
1691739635076@DeveloperOptions: adb: #false# devops: #true#
1691739635079@Ptracer: #started#
1691739635095@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739637073@SensorListener: #firstcalibrationdone#
1691739637073@SensorListener: #deviceiscorrectlyused#
1691739637111@SensorListener: #calibrationdone#
1691739637194@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739637195@SensorListener: Numbers: Azimuth #0# Pitch #-22# Roll #0#
1691739637297@SensorListener: Numbers: Azimuth #359# Pitch #-23# Roll #359#
1691739637566@SensorListener: Numbers: Azimuth #358# Pitch #-21# Roll #357#
1691739637642@SensorListener: Numbers: Azimuth #358# Pitch #-20# Roll #358#
1691739637942@SensorListener: Numbers: Azimuth #357# Pitch #-19# Roll #357#
1691739638031@SensorListener: Numbers: Azimuth #357# Pitch #-19# Roll #356#
1691739638381@SensorListener: Numbers: Azimuth #357# Pitch #-19# Roll #355#
1691739638478@SensorListener: Numbers: Azimuth #357# Pitch #-18# Roll #356#
1691739638658@SensorListener: Numbers: Azimuth #358# Pitch #-18# Roll #358#
1691739638847@SensorListener: Numbers: Azimuth #357# Pitch #-19# Roll #356#
1691739638850@SensorListener: Numbers: Azimuth #358# Pitch #-20# Roll #356#
1691739639171@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #358#
1691739639446@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #357#
1691739639661@SensorListener: Numbers: Azimuth #0# Pitch #-22# Roll #358#
1691739639662@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #358#
1691739640049@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #0#
1691739640051@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #359#
1691739640251@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #357#
1691739640466@SensorListener: Numbers: Azimuth #358# Pitch #-17# Roll #356#
1691739640468@SensorListener: Numbers: Azimuth #357# Pitch #-16# Roll #355#
1691739640788@SensorListener: Numbers: Azimuth #358# Pitch #-15# Roll #356#
1691739640902@SensorListener: Numbers: Azimuth #358# Pitch #-18# Roll #356#
1691739641053@SensorListener: Numbers: Azimuth #358# Pitch #-16# Roll #354#
1691739641291@SensorListener: Numbers: Azimuth #357# Pitch #-16# Roll #354#
1691739642088@SensorListener: Numbers: Azimuth #358# Pitch #-16# Roll #354#
1691739642090@SensorListener: Numbers: Azimuth #358# Pitch #-17# Roll #354#
1691739642274@SensorListener: Numbers: Azimuth #358# Pitch #-16# Roll #355#
1691739642479@SensorListener: Numbers: Azimuth #359# Pitch #-17# Roll #356#
1691739642685@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #357#
1691739642904@SensorListener: Numbers: Azimuth #0# Pitch #-18# Roll #359#
1691739642906@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #358#
1691739643070@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #357#
1691739643505@SensorListener: Numbers: Azimuth #1# Pitch #-19# Roll #358#
1691739643680@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #357#
1691739643875@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #356#
1691739644091@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #355#
1691739644279@SensorListener: Numbers: Azimuth #359# Pitch #-19# Roll #355#
1691739644579@SensorListener: Numbers: Azimuth #359# Pitch #-19# Roll #356#
1691739644579@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #356#
