1691405739349@DebuggableApplications: #MyCalc#
1691405739353@DebuggableApplications: #AudioRecorder#
1691405739379@DeveloperOptions: adb: #false# devops: #true#
1691405739382@Ptracer: #started#
1691405739404@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691405741372@SensorListener: #firstcalibrationdone#
1691405741372@SensorListener: #deviceiscorrectlyused#
1691405741430@SensorListener: #calibrationdone#
1691405741513@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691405741515@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691405741628@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405742231@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405742434@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405744249@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691405744451@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405744883@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405745262@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691405745458@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405745663@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405746670@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405747275@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405748081@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405748486@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405748691@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405748887@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405749090@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405750706@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405750905@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405751131@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405751308@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405752724@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405752923@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405753376@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405753419@AppManagement: #onpause#
