1691399833572@DebuggableApplications: #MyCalc#
1691399833578@DebuggableApplications: #AudioRecorder#
1691399833603@DeveloperOptions: adb: #false# devops: #true#
1691399833606@Ptracer: #started#
1691399833619@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399835598@SensorListener: #firstcalibrationdone#
1691399835598@SensorListener: #deviceiscorrectlyused#
1691399835743@SensorListener: #calibrationdone#
1691399835780@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399835781@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399835946@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399836374@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399836614@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399836753@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399837155@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399837358@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399837558@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399837760@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399839236@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399839777@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399840787@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399841593@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399842199@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399842402@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399843211@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399843611@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399843813@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399844014@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399844620@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399844822@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399845023@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399845462@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399845629@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399847645@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399848443@AppManagement: #onpause#
