1691399130644@DebuggableApplications: #MyCalc#
1691399130648@DebuggableApplications: #AudioRecorder#
1691399130670@DeveloperOptions: adb: #false# devops: #true#
1691399130686@Ptracer: #started#
1691399130686@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399132668@SensorListener: #firstcalibrationdone#
1691399132669@SensorListener: #deviceiscorrectlyused#
1691399132705@SensorListener: #calibrationdone#
1691399132718@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399132718@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399132719@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399133516@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399134723@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399135127@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399135734@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399136034@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399136159@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399137547@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399137749@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399138152@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399138354@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399138757@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399139364@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399139782@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399139966@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399141582@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399141783@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399142389@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399142792@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399142993@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399143599@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399144002@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399144203@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399144403@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399145639@AppManagement: #onpause#
