1691402054223@DebuggableApplications: #MyCalc#
1691402054227@DebuggableApplications: #AudioRecorder#
1691402054257@DeveloperOptions: adb: #false# devops: #true#
1691402054262@Ptracer: #started#
1691402054279@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691402056251@SensorListener: #firstcalibrationdone#
1691402056251@SensorListener: #deviceiscorrectlyused#
1691402056331@SensorListener: #calibrationdone#
1691402056373@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691402056373@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691402056593@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402057143@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402057340@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402057541@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402060566@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402060971@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402062384@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402062791@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402066822@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402067026@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402068205@AppManagement: #onpause#
