1691402036333@DebuggableApplications: #MyCalc#
1691402036343@DebuggableApplications: #AudioRecorder#
1691402036372@DeveloperOptions: adb: #false# devops: #true#
1691402036377@Ptracer: #started#
1691402036402@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691402038367@SensorListener: #firstcalibrationdone#
1691402038367@SensorListener: #deviceiscorrectlyused#
1691402038475@SensorListener: #calibrationdone#
1691402038541@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691402038546@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691402038732@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402038919@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402039118@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402041545@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402041702@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402042711@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402043316@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691402043538@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402044379@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402044528@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402045131@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402048361@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691402048562@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402048967@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402049645@AppManagement: #onpause#
