1691395711540@DebuggableApplications: #MyCalc#
1691395711550@DebuggableApplications: #AudioRecorder#
1691395711578@DeveloperOptions: adb: #false# devops: #true#
1691395711583@Ptracer: #started#
1691395711604@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691395713576@SensorListener: #firstcalibrationdone#
1691395713576@SensorListener: #deviceiscorrectlyused#
1691395713634@SensorListener: #calibrationdone#
1691395713677@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691395713677@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691395713836@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691395717869@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691395718083@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691395720020@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691395720368@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691395721903@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691395722107@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691395723113@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691395723315@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691395725739@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691395726402@AppManagement: #onpause#
