1691408280563@DebuggableApplications: #MyCalc#
1691408280567@DebuggableApplications: #AudioRecorder#
1691408280601@DeveloperOptions: adb: #false# devops: #true#
1691408280605@Ptracer: #started#
1691408280610@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691408282596@SensorListener: #firstcalibrationdone#
1691408282596@SensorListener: #deviceiscorrectlyused#
1691408282705@SensorListener: #calibrationdone#
1691408282767@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691408282768@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691408282908@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408287957@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408288959@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408289363@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408291590@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408291793@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408291986@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408291987@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408292193@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408292795@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408292995@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408294407@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408295227@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408295818@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691408297028@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408297432@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408298643@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691408299047@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691408299787@AppManagement: #onpause#
