1691739478239@DebuggableApplications: #MyCalc#
1691739478242@DebuggableApplications: #AudioRecorder#
1691739478272@DeveloperOptions: adb: #false# devops: #true#
1691739478282@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739478291@Ptracer: #started#
1691739480271@SensorListener: #firstcalibrationdone#
1691739480271@SensorListener: #deviceiscorrectlyused#
1691739480306@SensorListener: #calibrationdone#
1691739480343@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739497488@SensorListener: Numbers: Azimuth #6# Pitch #-23# Roll #2#
1691739497692@SensorListener: Numbers: Azimuth #6# Pitch #-22# Roll #3#
1691739497855@SensorListener: Numbers: Azimuth #6# Pitch #-22# Roll #4#
1691739498055@SensorListener: Numbers: Azimuth #6# Pitch #-23# Roll #4#
1691739498280@SensorListener: Numbers: Azimuth #6# Pitch #-22# Roll #4#
1691739498282@SensorListener: Numbers: Azimuth #6# Pitch #-23# Roll #4#
1691739498495@SensorListener: Numbers: Azimuth #6# Pitch #-24# Roll #4#
1691739498764@SensorListener: Numbers: Azimuth #7# Pitch #-23# Roll #4#
1691739498914@SensorListener: Numbers: Azimuth #7# Pitch #-24# Roll #5#
1691739499082@SensorListener: Numbers: Azimuth #7# Pitch #-26# Roll #4#
1691739499084@SensorListener: Numbers: Azimuth #8# Pitch #-24# Roll #4#
1691739499283@SensorListener: Numbers: Azimuth #7# Pitch #-24# Roll #5#
1691739499468@SensorListener: Numbers: Azimuth #7# Pitch #-23# Roll #4#
1691739499699@SensorListener: Numbers: Azimuth #6# Pitch #-23# Roll #3#
1691739499891@SensorListener: Numbers: Azimuth #7# Pitch #-24# Roll #4#
1691739499893@SensorListener: Numbers: Azimuth #6# Pitch #-23# Roll #2#
1691739500141@SensorListener: Numbers: Azimuth #6# Pitch #-21# Roll #2#
1691739500696@SensorListener: Numbers: Azimuth #7# Pitch #-21# Roll #3#
1691739500698@SensorListener: Numbers: Azimuth #7# Pitch #-24# Roll #4#
1691739500951@SensorListener: Numbers: Azimuth #9# Pitch #-25# Roll #4#
1691739501083@SensorListener: Numbers: Azimuth #9# Pitch #-22# Roll #4#
1691739501290@SensorListener: Numbers: Azimuth #8# Pitch #-19# Roll #2#
1691739501498@SensorListener: Numbers: Azimuth #6# Pitch #-18# Roll #2#
1691739501505@SensorListener: Numbers: Azimuth #6# Pitch #-19# Roll #1#
1691739501706@SensorListener: Numbers: Azimuth #6# Pitch #-20# Roll #1#
1691739501931@SensorListener: Numbers: Azimuth #6# Pitch #-20# Roll #2#
1691739502097@SensorListener: Numbers: Azimuth #7# Pitch #-21# Roll #2#
1691739502302@SensorListener: Numbers: Azimuth #7# Pitch #-22# Roll #3#
1691739502309@SensorListener: Numbers: Azimuth #8# Pitch #-21# Roll #4#
1691739502500@SensorListener: Numbers: Azimuth #8# Pitch #-22# Roll #5#
1691739502695@SensorListener: Numbers: Azimuth #7# Pitch #-21# Roll #3#
1691739502904@SensorListener: Numbers: Azimuth #7# Pitch #-22# Roll #3#
1691739503108@SensorListener: Numbers: Azimuth #8# Pitch #-23# Roll #4#
1691739503112@SensorListener: Numbers: Azimuth #9# Pitch #-24# Roll #5#
1691739503410@SensorListener: Numbers: Azimuth #10# Pitch #-26# Roll #5#
1691739503448@AppManagement: #onpause#
