1691399295069@DebuggableApplications: #MyCalc#
1691399295074@DebuggableApplications: #AudioRecorder#
1691399295097@DeveloperOptions: adb: #false# devops: #true#
1691399295102@Ptracer: #started#
1691399295118@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399297092@SensorListener: #firstcalibrationdone#
1691399297092@SensorListener: #deviceiscorrectlyused#
1691399297125@SensorListener: #calibrationdone#
1691399297188@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399297189@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399297190@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399298361@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399298966@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399299344@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399301966@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399302369@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399302775@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399303579@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399304185@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399305194@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399305395@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399305599@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399306000@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399306605@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399306807@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399307613@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399308423@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399309232@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399309833@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399310034@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399310235@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399311651@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399311654@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399312018@AppManagement: #onpause#
