1691739526969@DebuggableApplications: #MyCalc#
1691739526972@DebuggableApplications: #AudioRecorder#
1691739526992@DeveloperOptions: adb: #false# devops: #true#
1691739526995@Ptracer: #started#
1691739527017@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739528987@SensorListener: #firstcalibrationdone#
1691739528988@SensorListener: #deviceiscorrectlyused#
1691739529067@SensorListener: #calibrationdone#
1691739529125@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739535672@SensorListener: Numbers: Azimuth #358# Pitch #-19# Roll #353#
1691739536077@SensorListener: Numbers: Azimuth #358# Pitch #-18# Roll #353#
1691739536279@SensorListener: Numbers: Azimuth #358# Pitch #-17# Roll #353#
1691739536280@SensorListener: Numbers: Azimuth #357# Pitch #-16# Roll #352#
1691739536519@SensorListener: Numbers: Azimuth #357# Pitch #-15# Roll #352#
1691739536690@SensorListener: Numbers: Azimuth #357# Pitch #-16# Roll #354#
1691739536888@SensorListener: Numbers: Azimuth #357# Pitch #-15# Roll #352#
1691739537086@SensorListener: Numbers: Azimuth #356# Pitch #-16# Roll #353#
1691739537090@SensorListener: Numbers: Azimuth #356# Pitch #-16# Roll #354#
1691739537297@SensorListener: Numbers: Azimuth #356# Pitch #-20# Roll #354#
1691739537494@SensorListener: Numbers: Azimuth #358# Pitch #-16# Roll #355#
1691739537705@SensorListener: Numbers: Azimuth #356# Pitch #-16# Roll #355#
1691739537907@SensorListener: Numbers: Azimuth #357# Pitch #-20# Roll #356#
1691739537908@SensorListener: Numbers: Azimuth #358# Pitch #-23# Roll #358#
1691739538104@SensorListener: Numbers: Azimuth #0# Pitch #-26# Roll #359#
1691739538296@SensorListener: Numbers: Azimuth #0# Pitch #-23# Roll #357#
1691739538530@SensorListener: Numbers: Azimuth #357# Pitch #-17# Roll #354#
1691739538726@SensorListener: Numbers: Azimuth #356# Pitch #-15# Roll #352#
1691739538727@SensorListener: Numbers: Azimuth #355# Pitch #-17# Roll #353#
1691739538903@SensorListener: Numbers: Azimuth #356# Pitch #-17# Roll #353#
1691739539114@SensorListener: Numbers: Azimuth #357# Pitch #-22# Roll #355#
1691739539366@SensorListener: Numbers: Azimuth #359# Pitch #-23# Roll #356#
1691739539576@SensorListener: Numbers: Azimuth #0# Pitch #-22# Roll #356#
1691739539578@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #355#
1691739539779@SensorListener: Numbers: Azimuth #359# Pitch #-19# Roll #356#
1691739539916@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #357#
1691739540117@SensorListener: Numbers: Azimuth #359# Pitch #-17# Roll #358#
1691739540346@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #358#
1691739540349@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #358#
1691739540532@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #357#
1691739540740@SensorListener: Numbers: Azimuth #359# Pitch #-22# Roll #355#
1691739540938@SensorListener: Numbers: Azimuth #0# Pitch #-22# Roll #355#
1691739541127@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #356#
1691739541320@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #357#
1691739541593@SensorListener: Numbers: Azimuth #1# Pitch #-22# Roll #357#
1691739541788@SensorListener: Numbers: Azimuth #1# Pitch #-23# Roll #356#
1691739541936@SensorListener: Numbers: Azimuth #1# Pitch #-23# Roll #355#
1691739541939@SensorListener: Numbers: Azimuth #2# Pitch #-22# Roll #356#
1691739542137@SensorListener: Numbers: Azimuth #1# Pitch #-22# Roll #356#
1691739542330@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #355#
1691739542543@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #353#
1691739542944@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #352#
1691739543171@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #355#
1691739543342@SensorListener: Numbers: Azimuth #359# Pitch #-20# Roll #354#
1691739543560@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #351#
1691739543561@SensorListener: Numbers: Azimuth #358# Pitch #-17# Roll #351#
1691739543942@SensorListener: Numbers: Azimuth #359# Pitch #-17# Roll #351#
1691739544377@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #351#
1691739544590@SensorListener: Numbers: Azimuth #0# Pitch #-18# Roll #351#
1691739544760@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #352#
1691739544951@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #353#
1691739545184@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #354#
1691739545185@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #356#
1691739545377@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #354#
1691739545627@SensorListener: Numbers: Azimuth #0# Pitch #-17# Roll #351#
1691739545818@SensorListener: Numbers: Azimuth #359# Pitch #-17# Roll #351#
1691739545960@SensorListener: Numbers: Azimuth #359# Pitch #-16# Roll #350#
1691739546370@SensorListener: Numbers: Azimuth #0# Pitch #-19# Roll #352#
1691739546585@SensorListener: Numbers: Azimuth #2# Pitch #-22# Roll #355#
1691739546816@SensorListener: Numbers: Azimuth #3# Pitch #-23# Roll #354#
1691739546817@SensorListener: Numbers: Azimuth #6# Pitch #-24# Roll #359#
