1691396859406@DebuggableApplications: #MyCalc#
1691396859409@DebuggableApplications: #AudioRecorder#
1691396859429@DeveloperOptions: adb: #false# devops: #true#
1691396859437@Ptracer: #started#
1691396859454@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691396861427@SensorListener: #firstcalibrationdone#
1691396861427@SensorListener: #deviceiscorrectlyused#
1691396861576@SensorListener: #calibrationdone#
1691396861609@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691396861610@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691396861611@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396861807@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396861980@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396862389@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396863391@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396863795@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396864804@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396865005@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396867224@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396867427@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396870049@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691396870251@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691396874489@AppManagement: #onpause#
