1691739364558@DebuggableApplications: #MyCalc#
1691739364562@DebuggableApplications: #AudioRecorder#
1691739364589@DeveloperOptions: adb: #false# devops: #true#
1691739364592@Ptracer: #started#
1691739364632@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739366587@SensorListener: #firstcalibrationdone#
1691739366587@SensorListener: #deviceiscorrectlyused#
1691739366619@SensorListener: #calibrationdone#
1691739366679@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739366680@SensorListener: Numbers: Azimuth #0# Pitch #-33# Roll #0#
1691739366809@SensorListener: Numbers: Azimuth #358# Pitch #-34# Roll #356#
1691739367040@SensorListener: Numbers: Azimuth #3# Pitch #-33# Roll #357#
1691739367041@SensorListener: Numbers: Azimuth #5# Pitch #-32# Roll #357#
1691739367306@SensorListener: Numbers: Azimuth #6# Pitch #-30# Roll #359#
1691739367423@SensorListener: Numbers: Azimuth #2# Pitch #-31# Roll #0#
1691739367618@SensorListener: Numbers: Azimuth #3# Pitch #-31# Roll #0#
1691739367845@SensorListener: Numbers: Azimuth #4# Pitch #-32# Roll #359#
1691739367846@SensorListener: Numbers: Azimuth #6# Pitch #-29# Roll #1#
1691739368028@SensorListener: Numbers: Azimuth #2# Pitch #-29# Roll #1#
1691739368296@SensorListener: Numbers: Azimuth #1# Pitch #-29# Roll #2#
1691739368539@SensorListener: Numbers: Azimuth #2# Pitch #-29# Roll #3#
1691739368662@SensorListener: Numbers: Azimuth #0# Pitch #-29# Roll #4#
1691739368876@SensorListener: Numbers: Azimuth #359# Pitch #-30# Roll #2#
1691739369076@SensorListener: Numbers: Azimuth #1# Pitch #-33# Roll #359#
1691739369247@SensorListener: Numbers: Azimuth #7# Pitch #-32# Roll #0#
1691739369473@SensorListener: Numbers: Azimuth #5# Pitch #-32# Roll #0#
1691739369475@SensorListener: Numbers: Azimuth #5# Pitch #-31# Roll #0#
1691739369877@SensorListener: Numbers: Azimuth #2# Pitch #-32# Roll #0#
1691739370055@SensorListener: Numbers: Azimuth #3# Pitch #-33# Roll #1#
1691739370256@SensorListener: Numbers: Azimuth #2# Pitch #-32# Roll #2#
1691739370258@SensorListener: Numbers: Azimuth #359# Pitch #-33# Roll #3#
1691739370461@SensorListener: Numbers: Azimuth #0# Pitch #-36# Roll #8#
1691739370657@SensorListener: Numbers: Azimuth #357# Pitch #-36# Roll #12#
1691739370898@SensorListener: Numbers: Azimuth #355# Pitch #-37# Roll #13#
1691739371108@SensorListener: Numbers: Azimuth #355# Pitch #-36# Roll #13#
1691739371110@SensorListener: Numbers: Azimuth #351# Pitch #-36# Roll #7#
1691739371263@SensorListener: Numbers: Azimuth #353# Pitch #-33# Roll #2#
1691739371464@SensorListener: Numbers: Azimuth #356# Pitch #-30# Roll #359#
1691739371668@SensorListener: Numbers: Azimuth #1# Pitch #-31# Roll #359#
1691739371874@SensorListener: Numbers: Azimuth #358# Pitch #-35# Roll #354#
1691739371875@SensorListener: Numbers: Azimuth #356# Pitch #-37# Roll #351#
1691739372070@SensorListener: Numbers: Azimuth #356# Pitch #-35# Roll #350#
1691739372382@SensorListener: Numbers: Azimuth #356# Pitch #-37# Roll #348#
1691739372526@SensorListener: Numbers: Azimuth #357# Pitch #-36# Roll #349#
1691739372695@SensorListener: Numbers: Azimuth #358# Pitch #-35# Roll #350#
1691739372696@SensorListener: Numbers: Azimuth #0# Pitch #-31# Roll #353#
1691739372880@SensorListener: Numbers: Azimuth #2# Pitch #-30# Roll #355#
1691739373106@SensorListener: Numbers: Azimuth #3# Pitch #-23# Roll #1#
1691739373288@SensorListener: Numbers: Azimuth #3# Pitch #-23# Roll #359#
1691739373462@SensorListener: Numbers: Azimuth #3# Pitch #-23# Roll #358#
1691739373462@SensorListener: Numbers: Azimuth #3# Pitch #-27# Roll #356#
1691739373707@SensorListener: Numbers: Azimuth #4# Pitch #-28# Roll #356#
1691739373904@SensorListener: Numbers: Azimuth #3# Pitch #-31# Roll #356#
1691739374080@SensorListener: Numbers: Azimuth #0# Pitch #-32# Roll #355#
1691739374281@SensorListener: Numbers: Azimuth #358# Pitch #-32# Roll #355#
1691739374481@SensorListener: Numbers: Azimuth #0# Pitch #-33# Roll #355#
1691739374674@SensorListener: Numbers: Azimuth #1# Pitch #-34# Roll #357#
1691739374890@SensorListener: Numbers: Azimuth #0# Pitch #-35# Roll #359#
1691739375105@SensorListener: Numbers: Azimuth #0# Pitch #-35# Roll #1#
1691739375105@SensorListener: Numbers: Azimuth #358# Pitch #-35# Roll #2#
1691739375303@SensorListener: Numbers: Azimuth #358# Pitch #-36# Roll #1#
1691739375496@SensorListener: Numbers: Azimuth #357# Pitch #-38# Roll #0#
1691739375694@SensorListener: Numbers: Azimuth #359# Pitch #-38# Roll #1#
1691739375956@SensorListener: Numbers: Azimuth #358# Pitch #-35# Roll #0#
1691739375958@SensorListener: Numbers: Azimuth #0# Pitch #-34# Roll #0#
1691739376305@SensorListener: Numbers: Azimuth #0# Pitch #-35# Roll #2#
1691739376522@SensorListener: Numbers: Azimuth #1# Pitch #-35# Roll #6#
1691739376697@SensorListener: Numbers: Azimuth #354# Pitch #-33# Roll #3#
