1691405816903@DebuggableApplications: #MyCalc#
1691405816908@DebuggableApplications: #AudioRecorder#
1691405816934@DeveloperOptions: adb: #false# devops: #true#
1691405816939@Ptracer: #started#
1691405816953@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691405818928@SensorListener: #firstcalibrationdone#
1691405818928@SensorListener: #deviceiscorrectlyused#
1691405818974@SensorListener: #calibrationdone#
1691405819026@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691405819027@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691405819178@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405820597@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405820790@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405824843@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405825046@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405826507@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405826679@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405830695@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405831500@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405833594@AppManagement: #onpause#
