1691399274776@DebuggableApplications: #MyCalc#
1691399274780@DebuggableApplications: #AudioRecorder#
1691399274805@DeveloperOptions: adb: #false# devops: #true#
1691399274813@Ptracer: #started#
1691399274821@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399276800@SensorListener: #firstcalibrationdone#
1691399276800@SensorListener: #deviceiscorrectlyused#
1691399276840@SensorListener: #calibrationdone#
1691399276877@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399276882@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399276883@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399277448@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691399277648@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399278453@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399281330@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399281480@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399284155@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399284365@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691399291266@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691399291387@AppManagement: #onpause#
