1691402001324@DebuggableApplications: #MyCalc#
1691402001332@DebuggableApplications: #AudioRecorder#
1691402001365@DeveloperOptions: adb: #false# devops: #true#
1691402001374@Ptracer: #started#
1691402001392@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691402003361@SensorListener: #firstcalibrationdone#
1691402003361@SensorListener: #deviceiscorrectlyused#
1691402003443@SensorListener: #calibrationdone#
1691402003483@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691402003483@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691402003651@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402003873@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402004048@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402004247@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691402004448@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402004449@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402004853@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402006063@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402006376@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691402006522@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402006667@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402007071@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402008685@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402008887@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402009896@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402010503@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402011713@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691402011925@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691402015222@AppManagement: #onpause#
