1691401124601@DebuggableApplications: #MyCalc#
1691401124604@DebuggableApplications: #AudioRecorder#
1691401124629@DeveloperOptions: adb: #false# devops: #true#
1691401124635@Ptracer: #started#
1691401124649@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691401126625@SensorListener: #firstcalibrationdone#
1691401126626@SensorListener: #deviceiscorrectlyused#
1691401126773@SensorListener: #calibrationdone#
1691401126815@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691401126815@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691401126974@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401127780@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691401127988@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401128184@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691401131008@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401131412@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691401132219@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401132420@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691401134236@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401134437@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691401136656@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401137060@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691401137463@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401137865@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691401138270@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691401138719@AppManagement: #onpause#
