1691399853205@DebuggableApplications: #MyCalc#
1691399853208@DebuggableApplications: #AudioRecorder#
1691399853241@DeveloperOptions: adb: #false# devops: #true#
1691399853242@Ptracer: #started#
1691399853267@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399855231@SensorListener: #firstcalibrationdone#
1691399855231@SensorListener: #deviceiscorrectlyused#
1691399855434@SensorListener: #calibrationdone#
1691399855459@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399855460@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399855461@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399856183@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399856345@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399856953@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399857152@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399857355@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399857758@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399858817@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399859169@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399859373@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399860783@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399861390@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399862015@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399862599@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399862802@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399866633@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399866836@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399868256@AppManagement: #onpause#
