1691396899454@DebuggableApplications: #MyCalc#
1691396899457@DebuggableApplications: #AudioRecorder#
1691396899486@DeveloperOptions: adb: #false# devops: #true#
1691396899494@Ptracer: #started#
1691396899506@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691396901480@SensorListener: #firstcalibrationdone#
1691396901480@SensorListener: #deviceiscorrectlyused#
1691396901575@SensorListener: #calibrationdone#
1691396901624@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691396901625@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691396901780@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396904201@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691396904403@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691396908856@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396909057@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691396909643@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396909847@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691396913073@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691396913275@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691396916029@AppManagement: #onpause#
