1691401604930@DebuggableApplications: #MyCalc#
1691401604935@DebuggableApplications: #AudioRecorder#
1691401604961@DeveloperOptions: adb: #false# devops: #true#
1691401604965@Ptracer: #started#
1691401604977@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691401606955@SensorListener: #firstcalibrationdone#
1691401606956@SensorListener: #deviceiscorrectlyused#
1691401607071@SensorListener: #calibrationdone#
1691401607097@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691401607097@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401607273@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401608483@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401608687@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401608887@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401609896@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401610097@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401610298@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401611769@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401611940@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401612720@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401612921@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401613122@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401615372@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401615573@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401616352@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401618367@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401618569@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401618570@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401618792@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401619629@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401622527@AppManagement: #onpause#
