1691739424748@DebuggableApplications: #MyCalc#
1691739424755@DebuggableApplications: #AudioRecorder#
1691739424782@DeveloperOptions: adb: #false# devops: #true#
1691739424790@Ptracer: #started#
1691739424818@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739426774@SensorListener: #firstcalibrationdone#
1691739426774@SensorListener: #deviceiscorrectlyused#
1691739426820@SensorListener: #calibrationdone#
1691739426918@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739426919@SensorListener: Numbers: Azimuth #0# Pitch #-24# Roll #0#
1691739427050@SensorListener: Numbers: Azimuth #0# Pitch #-26# Roll #359#
1691739427051@SensorListener: Numbers: Azimuth #1# Pitch #-28# Roll #0#
1691739427239@SensorListener: Numbers: Azimuth #2# Pitch #-28# Roll #1#
1691739427417@SensorListener: Numbers: Azimuth #3# Pitch #-29# Roll #2#
1691739427624@SensorListener: Numbers: Azimuth #4# Pitch #-30# Roll #3#
1691739427866@SensorListener: Numbers: Azimuth #6# Pitch #-29# Roll #5#
1691739428061@SensorListener: Numbers: Azimuth #6# Pitch #-30# Roll #5#
1691739428535@SensorListener: Numbers: Azimuth #6# Pitch #-31# Roll #6#
1691739428671@SensorListener: Numbers: Azimuth #7# Pitch #-31# Roll #7#
1691739428671@SensorListener: Numbers: Azimuth #7# Pitch #-31# Roll #6#
1691739428835@SensorListener: Numbers: Azimuth #6# Pitch #-29# Roll #4#
1691739429077@SensorListener: Numbers: Azimuth #4# Pitch #-25# Roll #0#
1691739429386@SensorListener: Numbers: Azimuth #4# Pitch #-24# Roll #1#
1691739429510@SensorListener: Numbers: Azimuth #4# Pitch #-25# Roll #1#
1691739429524@SensorListener: Numbers: Azimuth #4# Pitch #-24# Roll #1#
1691739429881@SensorListener: Numbers: Azimuth #4# Pitch #-23# Roll #0#
1691739430071@SensorListener: Numbers: Azimuth #3# Pitch #-22# Roll #0#
1691739430255@SensorListener: Numbers: Azimuth #3# Pitch #-22# Roll #359#
1691739430644@SensorListener: Numbers: Azimuth #4# Pitch #-24# Roll #0#
1691739430940@SensorListener: Numbers: Azimuth #5# Pitch #-26# Roll #1#
1691739431077@SensorListener: Numbers: Azimuth #6# Pitch #-27# Roll #2#
1691739431077@SensorListener: Numbers: Azimuth #8# Pitch #-26# Roll #4#
1691739431363@SensorListener: Numbers: Azimuth #6# Pitch #-27# Roll #4#
1691739431475@SensorListener: Numbers: Azimuth #7# Pitch #-25# Roll #5#
1691739431665@SensorListener: Numbers: Azimuth #5# Pitch #-26# Roll #3#
1691739431859@SensorListener: Numbers: Azimuth #6# Pitch #-25# Roll #4#
1691739431861@SensorListener: Numbers: Azimuth #5# Pitch #-25# Roll #3#
1691739432059@SensorListener: Numbers: Azimuth #4# Pitch #-23# Roll #2#
1691739432322@SensorListener: Numbers: Azimuth #4# Pitch #-24# Roll #3#
1691739432468@SensorListener: Numbers: Azimuth #3# Pitch #-22# Roll #2#
1691739432663@SensorListener: Numbers: Azimuth #3# Pitch #-21# Roll #1#
1691739433481@SensorListener: Numbers: Azimuth #4# Pitch #-22# Roll #3#
1691739433482@SensorListener: Numbers: Azimuth #3# Pitch #-22# Roll #2#
1691739433679@SensorListener: Numbers: Azimuth #5# Pitch #-22# Roll #3#
1691739433886@SensorListener: Numbers: Azimuth #4# Pitch #-22# Roll #3#
1691739434159@SensorListener: Numbers: Azimuth #5# Pitch #-22# Roll #4#
1691739434282@SensorListener: Numbers: Azimuth #4# Pitch #-20# Roll #2#
1691739434692@SensorListener: Numbers: Azimuth #3# Pitch #-19# Roll #1#
1691739434883@SensorListener: Numbers: Azimuth #3# Pitch #-18# Roll #0#
1691739435284@SensorListener: Numbers: Azimuth #4# Pitch #-18# Roll #0#
1691739435910@SensorListener: Numbers: Azimuth #4# Pitch #-19# Roll #0#
1691739435913@SensorListener: Numbers: Azimuth #4# Pitch #-20# Roll #1#
1691739436154@SensorListener: Numbers: Azimuth #5# Pitch #-21# Roll #1#
1691739436321@SensorListener: Numbers: Azimuth #6# Pitch #-21# Roll #3#
1691739436505@SensorListener: Numbers: Azimuth #5# Pitch #-23# Roll #4#
1691739436699@SensorListener: Numbers: Azimuth #6# Pitch #-21# Roll #2#
1691739436700@SensorListener: Numbers: Azimuth #5# Pitch #-22# Roll #3#
1691739436916@SensorListener: Numbers: Azimuth #4# Pitch #-20# Roll #2#
1691739437098@SensorListener: Numbers: Azimuth #4# Pitch #-20# Roll #1#
1691739437538@SensorListener: Numbers: Azimuth #5# Pitch #-21# Roll #2#
1691739437559@SensorListener: Numbers: Azimuth #5# Pitch #-22# Roll #3#
1691739437715@SensorListener: Numbers: Azimuth #7# Pitch #-23# Roll #3#
1691739437964@SensorListener: Numbers: Azimuth #8# Pitch #-25# Roll #4#
1691739437988@AppManagement: #onpause#
