1691741294825@DebuggableApplications: #MyCalc#
1691741294828@DebuggableApplications: #AudioRecorder#
1691741294847@DeveloperOptions: adb: #false# devops: #true#
1691741294852@Ptracer: #started#
1691741294894@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691741296844@SensorListener: #firstcalibrationdone#
1691741296844@SensorListener: #deviceiscorrectlyused#
1691741296992@SensorListener: #calibrationdone#
1691741297014@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691741297014@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691741297017@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741306812@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741307043@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741310286@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741310287@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741311070@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741311269@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741311867@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741311870@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741312052@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741312743@AppManagement: #onpause#
