1691741560643@DebuggableApplications: #MyCalc#
1691741560645@DebuggableApplications: #AudioRecorder#
1691741560661@DeveloperOptions: adb: #false# devops: #true#
1691741560667@Ptracer: #started#
1691741560682@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691741562657@SensorListener: #firstcalibrationdone#
1691741562657@SensorListener: #deviceiscorrectlyused#
1691741562721@SensorListener: #calibrationdone#
1691741562749@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691741562750@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691741562912@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741563137@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741563419@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741564472@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741564765@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741566828@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741567169@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741567848@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741568083@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741569060@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741569516@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741569853@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741570054@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741570311@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741570313@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741570472@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691741570712@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741571906@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691741572077@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691741573576@AppManagement: #onpause#
