1691405857679@DebuggableApplications: #MyCalc#
1691405857684@DebuggableApplications: #AudioRecorder#
1691405857709@DeveloperOptions: adb: #false# devops: #true#
1691405857710@Ptracer: #started#
1691405857725@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691405859702@SensorListener: #firstcalibrationdone#
1691405859702@SensorListener: #deviceiscorrectlyused#
1691405859746@SensorListener: #calibrationdone#
1691405859812@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691405859814@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691405859817@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405860991@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405861563@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405861965@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405863177@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405863377@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405864185@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405870235@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405871243@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405871446@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405871650@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405871848@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405872050@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691405872656@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691405874083@AppManagement: #onpause#
