1691395529829@DebuggableApplications: #MyCalc#
1691395529858@DebuggableApplications: #AudioRecorder#
1691395529883@DeveloperOptions: adb: #false# devops: #true#
1691395529902@Ptracer: #started#
1691395529905@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691395531876@SensorListener: #firstcalibrationdone#
1691395531876@SensorListener: #deviceiscorrectlyused#
1691395531920@SensorListener: #calibrationdone#
1691395531960@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691395531961@SensorListener: Numbers: Azimuth #0# Pitch #-24# Roll #0#
1691395532121@SensorListener: Numbers: Azimuth #0# Pitch #-24# Roll #2#
1691395532122@SensorListener: Numbers: Azimuth #357# Pitch #-26# Roll #359#
1691395532323@SensorListener: Numbers: Azimuth #354# Pitch #-28# Roll #359#
1691395532525@SensorListener: Numbers: Azimuth #354# Pitch #-29# Roll #0#
1691395532727@SensorListener: Numbers: Azimuth #355# Pitch #-29# Roll #0#
1691395532927@SensorListener: Numbers: Azimuth #355# Pitch #-29# Roll #1#
1691395532928@SensorListener: Numbers: Azimuth #356# Pitch #-29# Roll #2#
1691395533129@SensorListener: Numbers: Azimuth #356# Pitch #-30# Roll #2#
1691395533334@SensorListener: Numbers: Azimuth #357# Pitch #-30# Roll #3#
1691395533735@SensorListener: Numbers: Azimuth #357# Pitch #-31# Roll #5#
1691395534008@SensorListener: Numbers: Azimuth #358# Pitch #-32# Roll #6#
1691395534209@SensorListener: Numbers: Azimuth #358# Pitch #-31# Roll #6#
1691395534358@SensorListener: Numbers: Azimuth #356# Pitch #-32# Roll #5#
1691395534544@SensorListener: Numbers: Azimuth #357# Pitch #-31# Roll #5#
1691395534545@SensorListener: Numbers: Azimuth #357# Pitch #-31# Roll #4#
1691395534743@SensorListener: Numbers: Azimuth #356# Pitch #-31# Roll #3#
1691395534945@SensorListener: Numbers: Azimuth #355# Pitch #-30# Roll #1#
1691395535146@SensorListener: Numbers: Azimuth #355# Pitch #-30# Roll #0#
1691395535350@SensorListener: Numbers: Azimuth #355# Pitch #-29# Roll #0#
1691395535954@SensorListener: Numbers: Azimuth #356# Pitch #-28# Roll #0#
1691395536155@SensorListener: Numbers: Azimuth #355# Pitch #-27# Roll #0#
1691395537166@SensorListener: Numbers: Azimuth #355# Pitch #-26# Roll #0#
1691395538223@SensorListener: Numbers: Azimuth #355# Pitch #-25# Roll #1#
1691395538373@SensorListener: Numbers: Azimuth #355# Pitch #-25# Roll #0#
1691395538979@SensorListener: Numbers: Azimuth #355# Pitch #-25# Roll #1#
1691395541602@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #1#
1691395541847@SensorListener: Numbers: Azimuth #355# Pitch #-25# Roll #1#
1691395541850@SensorListener: Numbers: Azimuth #355# Pitch #-26# Roll #0#
1691395542027@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #1#
1691395542208@SensorListener: Numbers: Azimuth #355# Pitch #-25# Roll #1#
1691395543013@SensorListener: Numbers: Azimuth #355# Pitch #-25# Roll #0#
1691395545030@SensorListener: Numbers: Azimuth #355# Pitch #-24# Roll #0#
1691395545874@SensorListener: Numbers: Azimuth #355# Pitch #-25# Roll #0#
1691395546039@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #0#
1691395546647@SensorListener: Numbers: Azimuth #355# Pitch #-25# Roll #0#
1691395546650@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #0#
1691395547451@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #359#
1691395547650@SensorListener: Numbers: Azimuth #355# Pitch #-25# Roll #359#
1691395547853@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #359#
1691395548257@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #0#
1691395549064@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #359#
1691395549263@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #0#
1691395549466@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #359#
1691395549884@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #0#
1691395549885@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #359#
1691395550098@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #0#
1691395550696@SensorListener: Numbers: Azimuth #356# Pitch #-26# Roll #0#
1691395550697@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #0#
1691395552089@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #1#
1691395552290@SensorListener: Numbers: Azimuth #357# Pitch #-25# Roll #1#
1691395553705@SensorListener: Numbers: Azimuth #357# Pitch #-26# Roll #2#
1691395553996@SensorListener: Numbers: Azimuth #357# Pitch #-25# Roll #1#
1691395554143@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #0#
1691395554331@SensorListener: Numbers: Azimuth #357# Pitch #-25# Roll #0#
1691395554509@SensorListener: Numbers: Azimuth #356# Pitch #-25# Roll #0#
1691395554710@SensorListener: Numbers: Azimuth #357# Pitch #-26# Roll #1#
1691395555498@AppManagement: #onpause#
