1678798883038 DebuggableApplications: Progetto Android
1678798902140 SensorListener: Numbers: Azimuth 354 Pitch -33 Roll 358
1678798902365 SensorListener: Numbers: Azimuth 357 Pitch -32 Roll 6
1678798902552 SensorListener: Numbers: Azimuth 358 Pitch -30 Roll 9
1678798902740 SensorListener: Numbers: Azimuth 0 Pitch -28 Roll 13
1678798902947 SensorListener: Numbers: Azimuth 2 Pitch -23 Roll 17
1678798903132 SensorListener: Numbers: Azimuth 1 Pitch -20 Roll 17
1678798903274 SensorListener: Numbers: Azimuth 357 Pitch -20 Roll 11
1678798903451 SensorListener: Numbers: Azimuth 356 Pitch -22 Roll 10
1678798903638 SensorListener: Numbers: Azimuth 357 Pitch -23 Roll 10
1678798903863 SensorListener: Numbers: Azimuth 358 Pitch -24 Roll 11
1678798904051 SensorListener: Numbers: Azimuth 358 Pitch -24 Roll 10
1678798904237 SensorListener: Numbers: Azimuth 358 Pitch -25 Roll 11
1678798904460 SensorListener: Numbers: Azimuth 358 Pitch -25 Roll 10
1678798904653 SensorListener: Numbers: Azimuth 357 Pitch -25 Roll 8
1678798904776 SensorListener: Numbers: Azimuth 356 Pitch -26 Roll 4
1678798904947 SensorListener: Numbers: Azimuth 353 Pitch -27 Roll 359
1678798905135 SensorListener: Numbers: Azimuth 350 Pitch -26 Roll 355
1678798905360 SensorListener: Numbers: Azimuth 348 Pitch -26 Roll 351
1678798905547 SensorListener: Numbers: Azimuth 346 Pitch -24 Roll 347
1678798905734 SensorListener: Numbers: Azimuth 344 Pitch -20 Roll 345
1678798905959 SensorListener: Numbers: Azimuth 341 Pitch -15 Roll 345
1678798906148 SensorListener: Numbers: Azimuth 339 Pitch -11 Roll 346
1678798906276 SensorListener: Numbers: Azimuth 335 Pitch -10 Roll 350
1678798906446 SensorListener: Numbers: Azimuth 331 Pitch -11 Roll 353
1678798906634 SensorListener: Numbers: Azimuth 328 Pitch -13 Roll 354
1678798906858 SensorListener: Numbers: Azimuth 327 Pitch -16 Roll 355
1678798907046 SensorListener: Numbers: Azimuth 328 Pitch -18 Roll 357
1678798907233 SensorListener: Numbers: Azimuth 329 Pitch -22 Roll 359
1678798907460 SensorListener: Numbers: Azimuth 333 Pitch -28 Roll 358
1678798907644 SensorListener: Numbers: Azimuth 343 Pitch -30 Roll 1
1678798907773 SensorListener: Numbers: Azimuth 346 Pitch -29 Roll 2
1678798907962 SensorListener: Numbers: Azimuth 349 Pitch -29 Roll 6
1678798908150 SensorListener: Numbers: Azimuth 350 Pitch -27 Roll 9
1678798908357 SensorListener: Numbers: Azimuth 351 Pitch -24 Roll 9
1678798908541 SensorListener: Numbers: Azimuth 349 Pitch -16 Roll 8
1678798908730 SensorListener: Numbers: Azimuth 342 Pitch -10 Roll 7
1678798908953 SensorListener: Numbers: Azimuth 336 Pitch -8 Roll 7
1678798909141 SensorListener: Numbers: Azimuth 332 Pitch -6 Roll 8
1678798909273 SensorListener: Numbers: Azimuth 330 Pitch -4 Roll 8
1678798909459 SensorListener: Numbers: Azimuth 328 Pitch -3 Roll 4
1678798909648 SensorListener: Numbers: Azimuth 327 Pitch -5 Roll 2
1678798909853 SensorListener: Numbers: Azimuth 330 Pitch -11 Roll 2
1678798910040 SensorListener: Numbers: Azimuth 337 Pitch -14 Roll 5
1678798910228 SensorListener: Numbers: Azimuth 339 Pitch -15 Roll 8
1678798910452 SensorListener: Numbers: Azimuth 338 Pitch -16 Roll 10
1678798910639 SensorListener: Numbers: Azimuth 338 Pitch -20 Roll 9
1678798910775 SensorListener: Numbers: Azimuth 335 Pitch -25 Roll 2
1678798910958 SensorListener: Numbers: Azimuth 339 Pitch -27 Roll 358
1678798911145 SensorListener: Numbers: Azimuth 342 Pitch -26 Roll 358
1678798911351 SensorListener: Numbers: Azimuth 343 Pitch -25 Roll 358
1678798912137 SensorListener: Numbers: Azimuth 343 Pitch -24 Roll 358
1678798913055 SensorListener: Numbers: Azimuth 344 Pitch -24 Roll 358
1678798913449 SensorListener: Numbers: Azimuth 345 Pitch -23 Roll 0
1678798913773 SensorListener: Numbers: Azimuth 344 Pitch -23 Roll 359
1678798913953 SensorListener: Numbers: Azimuth 345 Pitch -23 Roll 359
1678798914363 SensorListener: Numbers: Azimuth 346 Pitch -23 Roll 359
