1691739654080@DebuggableApplications: #MyCalc#
1691739654083@DebuggableApplications: #AudioRecorder#
1691739654102@DeveloperOptions: adb: #false# devops: #true#
1691739654114@Ptracer: #started#
1691739654118@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739656107@SensorListener: #firstcalibrationdone#
1691739656107@SensorListener: #deviceiscorrectlyused#
1691739656167@SensorListener: #calibrationdone#
1691739656210@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739666021@SensorListener: Numbers: Azimuth #3# Pitch #-14# Roll #358#
1691739666222@SensorListener: Numbers: Azimuth #2# Pitch #-15# Roll #357#
1691739666422@SensorListener: Numbers: Azimuth #1# Pitch #-16# Roll #356#
1691739666625@SensorListener: Numbers: Azimuth #0# Pitch #-16# Roll #356#
1691739666826@SensorListener: Numbers: Azimuth #359# Pitch #-16# Roll #356#
1691739667229@SensorListener: Numbers: Azimuth #358# Pitch #-17# Roll #355#
1691739667835@SensorListener: Numbers: Azimuth #357# Pitch #-17# Roll #354#
1691739668443@SensorListener: Numbers: Azimuth #356# Pitch #-18# Roll #354#
1691739668642@SensorListener: Numbers: Azimuth #356# Pitch #-18# Roll #353#
1691739671871@SensorListener: Numbers: Azimuth #357# Pitch #-18# Roll #353#
1691739672070@SensorListener: Numbers: Azimuth #358# Pitch #-18# Roll #353#
1691739672273@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #353#
1691739672474@SensorListener: Numbers: Azimuth #0# Pitch #-18# Roll #353#
1691739672475@SensorListener: Numbers: Azimuth #359# Pitch #-18# Roll #353#
1691739672677@SensorListener: Numbers: Azimuth #358# Pitch #-18# Roll #353#
1691739673080@SensorListener: Numbers: Azimuth #357# Pitch #-18# Roll #352#
1691739673281@SensorListener: Numbers: Azimuth #357# Pitch #-19# Roll #351#
1691739673281@SensorListener: Numbers: Azimuth #0# Pitch #-25# Roll #350#
1691739673484@SensorListener: Numbers: Azimuth #5# Pitch #-30# Roll #348#
1691739673693@SensorListener: Numbers: Azimuth #7# Pitch #-30# Roll #343#
1691739673886@SensorListener: Numbers: Azimuth #11# Pitch #-34# Roll #346#
1691739674147@SensorListener: Numbers: Azimuth #5# Pitch #-35# Roll #346#
1691739674150@SensorListener: Numbers: Azimuth #7# Pitch #-34# Roll #347#
1691739674286@AppManagement: #onpause#
