1691407432045@DebuggableApplications: #MyCalc#
1691407432049@DebuggableApplications: #AudioRecorder#
1691407432071@DeveloperOptions: adb: #false# devops: #true#
1691407432077@Ptracer: #started#
1691407432106@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691407434065@SensorListener: #firstcalibrationdone#
1691407434065@SensorListener: #deviceiscorrectlyused#
1691407434193@SensorListener: #calibrationdone#
1691407434245@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691407434246@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691407434253@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691407434395@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691407435811@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691407436008@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691407436209@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691407436412@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691407436613@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691407437248@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691407438428@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691407438832@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691407439898@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691407440056@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691407440446@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #359#
1691407441656@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #0#
1691407442059@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #359#
1691407443072@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #0#
1691407443676@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #359#
1691407444682@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #0#
1691407445896@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #359#
1691407446398@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #0#
1691407446528@AppManagement: #onpause#
