1691739760812@DebuggableApplications: #MyCalc#
1691739760819@DebuggableApplications: #AudioRecorder#
1691739760839@DeveloperOptions: adb: #false# devops: #true#
1691739760846@Ptracer: #started#
1691739760878@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739762834@SensorListener: #firstcalibrationdone#
1691739762834@SensorListener: #deviceiscorrectlyused#
1691739762900@SensorListener: #calibrationdone#
1691739762974@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739762975@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691739763188@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739763191@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739763344@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739763739@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739764311@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739764885@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739764886@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739764935@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739765571@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739765777@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739766092@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739766502@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739766504@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739766516@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739767205@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739767395@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739767539@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739767928@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739767944@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739768325@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691739768554@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739768728@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691739770642@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739770974@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691739771207@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691739771471@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739772428@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739772568@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739772769@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739772771@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739773400@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739773633@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739773802@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739774245@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739774861@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739775067@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739776069@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691739776301@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691739777999@AppManagement: #onpause#
