1691401520502@DebuggableApplications: #MyCalc#
1691401520506@DebuggableApplications: #AudioRecorder#
1691401520537@DeveloperOptions: adb: #false# devops: #true#
1691401520550@Ptracer: #started#
1691401520568@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691401522529@SensorListener: #firstcalibrationdone#
1691401522529@SensorListener: #deviceiscorrectlyused#
1691401522677@SensorListener: #calibrationdone#
1691401522749@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691401522749@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401522879@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401524131@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401524494@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #359#
1691401524738@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #0#
1691401524896@SensorListener: Numbers: Azimuth #1# Pitch #2# Roll #0#
1691401526509@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #0#
1691401530155@SensorListener: Numbers: Azimuth #1# Pitch #2# Roll #0#
1691401530543@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #0#
1691401532767@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #359#
1691401532964@SensorListener: Numbers: Azimuth #1# Pitch #3# Roll #0#
1691401537318@AppManagement: #onpause#
