1691396462199@DebuggableApplications: #MyCalc#
1691396462202@DebuggableApplications: #AudioRecorder#
1691396462224@DeveloperOptions: adb: #false# devops: #true#
1691396462228@Ptracer: #started#
1691396462249@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691396464219@SensorListener: #firstcalibrationdone#
1691396464219@SensorListener: #deviceiscorrectlyused#
1691396464333@SensorListener: #calibrationdone#
1691396464403@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691396464403@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691396464406@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396464533@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396464755@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396465341@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396465544@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396465744@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396466954@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691396467156@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396467356@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396467613@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396468003@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396468431@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396468770@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396470842@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396471053@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396471794@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396471997@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396472400@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396472601@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396473408@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396473875@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396474618@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396474821@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396475225@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396476031@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396477491@AppManagement: #onpause#
