1691396530048@DebuggableApplications: #MyCalc#
1691396530054@DebuggableApplications: #AudioRecorder#
1691396530078@DeveloperOptions: adb: #false# devops: #true#
1691396530083@Ptracer: #started#
1691396530099@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691396532072@SensorListener: #firstcalibrationdone#
1691396532072@SensorListener: #deviceiscorrectlyused#
1691396532191@SensorListener: #calibrationdone#
1691396532279@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691396532280@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691396532386@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396532990@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396533192@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396535815@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396536250@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396536420@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396536620@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396538032@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691396538032@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396540456@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691396540655@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691396546735@AppManagement: #onpause#
