1691401947545@DebuggableApplications: #MyCalc#
1691401947548@DebuggableApplications: #AudioRecorder#
1691401947569@DeveloperOptions: adb: #false# devops: #true#
1691401947577@Ptracer: #started#
1691401947596@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691401949563@SensorListener: #firstcalibrationdone#
1691401949563@SensorListener: #deviceiscorrectlyused#
1691401949696@SensorListener: #calibrationdone#
1691401949738@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691401949739@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691401949742@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401950738@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401951107@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401951311@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401951510@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401951713@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401951914@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401955345@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401955546@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401956151@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691401956756@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691401961442@AppManagement: #onpause#
