1691741380192@DebuggableApplications: #MyCalc#
1691741380194@DebuggableApplications: #AudioRecorder#
1691741380212@DeveloperOptions: adb: #false# devops: #true#
1691741380216@Ptracer: #started#
1691741380233@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691741382209@SensorListener: #firstcalibrationdone#
1691741382209@SensorListener: #deviceiscorrectlyused#
1691741382230@SensorListener: #calibrationdone#
1691741382272@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691741382273@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691741382280@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741382450@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741382804@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #0#
1691741383126@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741383619@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741383922@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741385417@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741385427@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741385674@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741386019@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741386231@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741386430@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741387052@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741387252@SensorListener: Numbers: Azimuth #0# Pitch #2# Roll #359#
1691741387432@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741388247@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691741390889@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741391070@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691741391501@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741391669@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691741391900@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
1691741392077@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #359#
1691741394096@SensorListener: Numbers: Azimuth #359# Pitch #2# Roll #0#
