1691739382890@DebuggableApplications: #MyCalc#
1691739382892@DebuggableApplications: #AudioRecorder#
1691739382919@DeveloperOptions: adb: #false# devops: #true#
1691739382927@Ptracer: #started#
1691739382940@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691739384910@SensorListener: #firstcalibrationdone#
1691739384910@SensorListener: #deviceiscorrectlyused#
1691739384965@SensorListener: #calibrationdone#
1691739385033@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691739385034@SensorListener: Numbers: Azimuth #0# Pitch #-27# Roll #0#
1691739385035@SensorListener: Numbers: Azimuth #359# Pitch #-26# Roll #0#
1691739385184@SensorListener: Numbers: Azimuth #0# Pitch #-28# Roll #1#
1691739385359@SensorListener: Numbers: Azimuth #1# Pitch #-29# Roll #1#
1691739385586@SensorListener: Numbers: Azimuth #2# Pitch #-29# Roll #2#
1691739385778@SensorListener: Numbers: Azimuth #2# Pitch #-28# Roll #2#
1691739385967@SensorListener: Numbers: Azimuth #2# Pitch #-27# Roll #2#
1691739386182@SensorListener: Numbers: Azimuth #2# Pitch #-28# Roll #2#
1691739386392@SensorListener: Numbers: Azimuth #3# Pitch #-24# Roll #2#
1691739386569@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #359#
1691739386571@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #0#
1691739386814@SensorListener: Numbers: Azimuth #0# Pitch #-20# Roll #359#
1691739387017@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #359#
1691739387607@SensorListener: Numbers: Azimuth #1# Pitch #-20# Roll #0#
1691739387621@SensorListener: Numbers: Azimuth #1# Pitch #-22# Roll #1#
1691739387623@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #2#
1691739387798@SensorListener: Numbers: Azimuth #1# Pitch #-26# Roll #2#
1691739388004@SensorListener: Numbers: Azimuth #3# Pitch #-23# Roll #2#
1691739388189@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #359#
1691739388389@SensorListener: Numbers: Azimuth #0# Pitch #-21# Roll #359#
1691739388608@SensorListener: Numbers: Azimuth #1# Pitch #-24# Roll #0#
1691739388787@SensorListener: Numbers: Azimuth #3# Pitch #-27# Roll #2#
1691739389062@SensorListener: Numbers: Azimuth #4# Pitch #-29# Roll #3#
1691739389064@SensorListener: Numbers: Azimuth #6# Pitch #-31# Roll #5#
1691739389391@SensorListener: Numbers: Azimuth #7# Pitch #-29# Roll #6#
1691739389593@SensorListener: Numbers: Azimuth #6# Pitch #-29# Roll #5#
1691739389809@SensorListener: Numbers: Azimuth #6# Pitch #-28# Roll #4#
1691739389810@SensorListener: Numbers: Azimuth #6# Pitch #-29# Roll #5#
1691739390005@SensorListener: Numbers: Azimuth #6# Pitch #-29# Roll #6#
1691739390235@SensorListener: Numbers: Azimuth #7# Pitch #-32# Roll #8#
1691739390405@SensorListener: Numbers: Azimuth #9# Pitch #-35# Roll #12#
1691739390601@SensorListener: Numbers: Azimuth #9# Pitch #-34# Roll #10#
1691739390604@SensorListener: Numbers: Azimuth #8# Pitch #-33# Roll #8#
1691739390804@SensorListener: Numbers: Azimuth #5# Pitch #-26# Roll #1#
1691739391004@SensorListener: Numbers: Azimuth #3# Pitch #-21# Roll #358#
1691739391220@SensorListener: Numbers: Azimuth #1# Pitch #-21# Roll #357#
1691739391408@SensorListener: Numbers: Azimuth #2# Pitch #-21# Roll #358#
1691739391408@SensorListener: Numbers: Azimuth #2# Pitch #-22# Roll #358#
1691739391608@SensorListener: Numbers: Azimuth #2# Pitch #-22# Roll #359#
1691739391811@SensorListener: Numbers: Azimuth #2# Pitch #-23# Roll #359#
1691739392246@SensorListener: Numbers: Azimuth #2# Pitch #-24# Roll #359#
1691739392247@SensorListener: Numbers: Azimuth #3# Pitch #-24# Roll #0#
1691739392417@SensorListener: Numbers: Azimuth #3# Pitch #-25# Roll #0#
1691739392618@SensorListener: Numbers: Azimuth #3# Pitch #-24# Roll #0#
1691739393048@SensorListener: Numbers: Azimuth #4# Pitch #-26# Roll #2#
1691739393049@SensorListener: Numbers: Azimuth #2# Pitch #-26# Roll #0#
1691739393255@SensorListener: Numbers: Azimuth #4# Pitch #-27# Roll #2#
1691739393460@SensorListener: Numbers: Azimuth #5# Pitch #-28# Roll #2#
1691739393717@SensorListener: Numbers: Azimuth #4# Pitch #-24# Roll #0#
1691739393845@SensorListener: Numbers: Azimuth #3# Pitch #-24# Roll #0#
1691739394067@SensorListener: Numbers: Azimuth #3# Pitch #-24# Roll #359#
1691739394433@SensorListener: Numbers: Azimuth #3# Pitch #-23# Roll #0#
1691739394635@SensorListener: Numbers: Azimuth #3# Pitch #-23# Roll #1#
1691739395446@SensorListener: Numbers: Azimuth #3# Pitch #-22# Roll #1#
1691739395643@SensorListener: Numbers: Azimuth #2# Pitch #-22# Roll #1#
1691739396048@SensorListener: Numbers: Azimuth #2# Pitch #-22# Roll #0#
1691739396251@SensorListener: Numbers: Azimuth #358# Pitch #-25# Roll #353#
1691739396252@SensorListener: Numbers: Azimuth #355# Pitch #-29# Roll #347#
1691739396451@SensorListener: Numbers: Azimuth #354# Pitch #-30# Roll #342#
1691739396653@SensorListener: Numbers: Azimuth #355# Pitch #-28# Roll #343#
1691739396853@SensorListener: Numbers: Azimuth #355# Pitch #-27# Roll #345#
1691739397055@SensorListener: Numbers: Azimuth #353# Pitch #-35# Roll #344#
1691739397064@SensorListener: Numbers: Azimuth #350# Pitch #-38# Roll #342#
1691739397257@SensorListener: Numbers: Azimuth #356# Pitch #-41# Roll #348#
1691739397459@SensorListener: Numbers: Azimuth #354# Pitch #-41# Roll #347#
1691739397660@SensorListener: Numbers: Azimuth #344# Pitch #-36# Roll #346#
1691739397862@SensorListener: Numbers: Azimuth #329# Pitch #-33# Roll #354#
1691739397862@SensorListener: Numbers: Azimuth #327# Pitch #-24# Roll #350#
1691739398064@SensorListener: Numbers: Azimuth #336# Pitch #-28# Roll #352#
1691739398265@SensorListener: Numbers: Azimuth #343# Pitch #-31# Roll #352#
1691739398467@SensorListener: Numbers: Azimuth #354# Pitch #-34# Roll #352#
1691739398679@SensorListener: Numbers: Azimuth #3# Pitch #-37# Roll #353#
1691739398682@SensorListener: Numbers: Azimuth #9# Pitch #-36# Roll #354#
1691739398875@SensorListener: Numbers: Azimuth #9# Pitch #-34# Roll #353#
1691739399225@SensorListener: Numbers: Azimuth #8# Pitch #-38# Roll #354#
1691739399276@SensorListener: Numbers: Azimuth #8# Pitch #-42# Roll #355#
