1691399775688@DebuggableApplications: #MyCalc#
1691399775692@DebuggableApplications: #AudioRecorder#
1691399775712@DeveloperOptions: adb: #false# devops: #true#
1691399775715@Ptracer: #started#
1691399775733@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691399777711@SensorListener: #firstcalibrationdone#
1691399777711@SensorListener: #deviceiscorrectlyused#
1691399777819@SensorListener: #calibrationdone#
1691399777856@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691399777858@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691399778021@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399778222@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399778223@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691399778425@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399779089@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399779250@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399780642@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399784513@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399784681@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399785687@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399786494@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399786696@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399786898@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399787099@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399787101@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399787533@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399787708@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399788109@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399789117@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399790327@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691399790329@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691399790824@AppManagement: #onpause#
