1691406060423@DebuggableApplications: #MyCalc#
1691406060430@DebuggableApplications: #AudioRecorder#
1691406060457@DeveloperOptions: adb: #false# devops: #true#
1691406060460@Ptracer: #started#
1691406060490@UsbChecker: ischarg: #false# usbcharg: #false# accharg: #false#
1691406062451@SensorListener: #firstcalibrationdone#
1691406062451@SensorListener: #deviceiscorrectlyused#
1691406062480@SensorListener: #calibrationdone#
1691406062530@SensorListener: Texts: Azimuth #NORTH# Pitch #EAST# Roll #NORTH#
1691406062530@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #0#
1691406062690@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691406063099@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691406063338@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #359#
1691406063488@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691406064902@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691406068537@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691406070147@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691406070550@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691406073176@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691406073375@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691406073776@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691406074583@SensorListener: Numbers: Azimuth #0# Pitch #3# Roll #359#
1691406075797@SensorListener: Numbers: Azimuth #359# Pitch #3# Roll #0#
1691406076358@AppManagement: #onpause#
